Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
19286893870,"Jul 12, 2026, 5:56:25 PM",Night Walk,Walk,"",2400,4.00,,,false,,,,,,2400.0,2400.0,4000.0,,1.667,,,,,,0.0,,,,,,,,,361.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19274206237,"Jul 11, 2026, 5:13:06 PM",Night Walk,Walk,"",4200,7.00,,,false,,,,,,4200.0,4200.0,7000.0,,1.667,,,,,,0.0,,,,,,,,,632.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19259449210,"Jul 10, 2026, 5:48:26 PM",Night Walk,Walk,"",3600,6.00,,,false,,,,,,3600.0,3600.0,6000.0,,1.667,,,,,,0.0,,,,,,,,,542.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19246974122,"Jul 9, 2026, 5:05:45 PM",Night Walk,Walk,"",1200,2.00,,,false,,,,,,1200.0,1200.0,2000.0,,1.667,,,,,,0.0,,,,,,,,,181.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19234429115,"Jul 8, 2026, 5:09:08 PM",Night Walk,Walk,"",4200,7.00,,,false,,,,,,4200.0,4200.0,7000.0,,1.667,,,,,,0.0,,,,,,,,,632.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19219120101,"Jul 7, 2026, 5:19:28 PM",Night Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19204301963,"Jul 6, 2026, 5:14:59 PM",Night Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19201688804,"Jul 5, 2026, 2:29:41 PM",Evening Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19180311399,"Jul 4, 2026, 6:30:25 PM",Night Walk,Walk,"",600,1.00,,,false,,,,,,600.0,600.0,1000.0,,1.667,,,,,,0.0,,,,,,,,,90.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19169070163,"Jul 3, 2026, 5:20:37 PM",Night Walk,Walk,"",1200,2.00,,,false,,,,,,1200.0,1200.0,2000.0,,1.667,,,,,,0.0,,,,,,,,,181.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19155660959,"Jul 2, 2026, 5:47:44 PM",Night Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19142628620,"Jul 1, 2026, 5:48:54 AM",Morning Walk,Walk,"",1200,2.00,,,false,,,,,,1200.0,1200.0,2000.0,,1.667,,,,,,0.0,,,,,,,,,181.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19129832972,"Jun 30, 2026, 5:09:31 PM",Night Walk,Walk,"",3600,6.00,,,false,,,,,,3600.0,3600.0,6000.0,,1.667,0.0,,,,,0.0,,,,,,,,,542.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19126938590,"Jun 29, 2026, 5:50:48 PM",Night Walk,Walk,"",1200,2.00,,,false,,,,,,1200.0,1200.0,2000.0,,1.667,0.0,,,,,0.0,,,,,,,,,181.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19126942754,"Jun 28, 2026, 5:51:10 PM",Night Walk,Walk,"",4200,7.00,,,false,,,,,,4200.0,4200.0,7000.0,,1.667,,,,,,0.0,,,,,,,,,632.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19126951155,"Jun 27, 2026, 4:51:34 PM",Night Walk,Walk,"",5400,9.00,,,false,,,,,,5400.0,5400.0,9000.0,,1.667,,,,,,0.0,,,,,,,,,813.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19077589166,"Jun 26, 2026, 5:32:43 PM",Night Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19067899224,"Jun 25, 2026, 5:50:42 PM",Night Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19055066673,"Jun 24, 2026, 5:40:36 PM",Night Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19042624179,"Jun 23, 2026, 5:57:40 PM",Night Walk,Walk,"",3600,6.00,,,false,,,,,,3600.0,3600.0,6000.0,,1.667,,,,,,0.0,,,,,,,,,542.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19028579275,"Jun 22, 2026, 5:28:24 PM",Night Walk,Walk,"",1800,3.00,,,false,,,,,,1800.0,1800.0,3000.0,,1.667,,,,,,0.0,,,,,,,,,271.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19014869922,"Jun 21, 2026, 5:03:03 PM",Night Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
19002612473,"Jun 20, 2026, 5:38:46 PM",Night Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18991002916,"Jun 19, 2026, 2:07:43 AM",Morning Walk,Walk,"",2400,4.00,,,false,,,,,,2400.0,2400.0,4000.0,,1.667,,,,,,0.0,,,,,,,,,361.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18975939875,"Jun 18, 2026, 5:39:58 AM",Morning Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18963077155,"Jun 17, 2026, 5:08:58 PM",Night Walk,Walk,"",4200,7.00,,,false,,,,,,4200.0,4200.0,7000.0,,1.667,,,,,,0.0,,,,,,,,,632.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18947998433,"Jun 16, 2026, 4:36:33 PM",Night Walk,Walk,"",8400,14.00,,,false,,,,,,8400.0,8400.0,14000.0,,1.667,,,,,,0.0,,,,,,,,,1264.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18933440912,"Jun 15, 2026, 4:00:14 PM",Night Walk,Walk,"",4800,8.00,,,false,,,,,,4800.0,4800.0,8000.0,,1.667,,,,,,0.0,,,,,,,,,722.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18921549467,"Jun 14, 2026, 4:58:59 PM",Night Walk,Walk,"",3600,6.00,,,false,,,,,,3600.0,3600.0,6000.0,,1.667,,,,,,0.0,,,,,,,,,542.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18909973913,"Jun 13, 2026, 2:40:52 PM",Evening Walk,Walk,"",9000,15.00,,,false,,,,,,9000.0,9000.0,15000.0,,1.667,,,,,,0.0,,,,,,,,,1355.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18895789277,"Jun 12, 2026, 5:26:10 PM",Night Walk,Walk,"",3600,6.00,,,false,,,,,,3600.0,3600.0,6000.0,,1.667,,,,,,0.0,,,,,,,,,542.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18882999176,"Jun 11, 2026, 5:00:28 PM",Night Walk,Walk,"",6600,11.00,,,false,,,,,,6600.0,6600.0,11000.0,,1.667,,,,,,0.0,,,,,,,,,993.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18868914471,"Jun 10, 2026, 5:43:58 PM",Night Walk,Walk,"",3600,6.00,,,false,,,,,,3600.0,3600.0,6000.0,,1.667,,,,,,0.0,,,,,,,,,542.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18854962667,"Jun 9, 2026, 6:19:41 PM",Night Walk,Walk,"",1800,3.00,,,false,,,,,,1800.0,1800.0,3000.0,,1.667,,,,,,0.0,,,,,,,,,271.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18841124421,"Jun 8, 2026, 5:08:27 PM",Night Walk,Walk,"",3600,6.00,,,false,,,,,,3600.0,3600.0,6000.0,,1.667,,,,,,0.0,,,,,,,,,542.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18830339786,"Jun 6, 2026, 10:16:48 PM",Night Walk,Walk,"",1800,3.00,,,false,,,,,,1800.0,1800.0,3000.0,,1.667,,,,,,0.0,,,,,,,,,271.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18814640308,"Jun 5, 2026, 7:22:44 PM",Night Walk,Walk,"",2400,4.00,,,false,,,,,,2400.0,2400.0,4000.0,,1.667,0.0,,,,,0.0,,,,,,,,,361.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18801106628,"Jun 4, 2026, 7:56:02 PM",Night Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18788222628,"Jun 4, 2026, 6:14:34 PM",Night Walk,Walk,"",2400,4.00,,,false,,,,,,2400.0,2400.0,4000.0,,1.667,,,,,,0.0,,,,,,,,,361.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18774760114,"Jun 3, 2026, 6:55:16 PM",Night Walk,Walk,"",1800,3.00,,,false,,,,,,1800.0,1800.0,3000.0,,1.667,,,,,,0.0,,,,,,,,,271.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18759267040,"Jun 2, 2026, 4:08:17 PM",Night Walk,Walk,"",6000,10.00,,,false,,,,,,6000.0,6000.0,10000.0,,1.667,,,,,,0.0,,,,,,,,,903.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18752181714,"Jun 1, 2026, 8:02:50 AM",Afternoon Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18732999116,"May 31, 2026, 5:16:07 PM",Night Walk,Walk,"",2400,4.00,,,false,,,,,,2400.0,2400.0,4000.0,,1.667,,,,,,0.0,,,,,,,,,361.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18731391626,"May 30, 2026, 3:52:01 PM",Evening Walk,Walk,"",3600,6.00,,,false,,,,,,3600.0,3600.0,6000.0,,1.667,,,,,,0.0,,,,,,,,,542.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18705793738,"May 29, 2026, 5:58:11 PM",Night Walk,Walk,"",3000,5.00,,,false,,,,,,3000.0,3000.0,5000.0,,1.667,,,,,,0.0,,,,,,,,,452.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18691225775,"May 28, 2026, 4:22:11 PM",Night Walk,Walk,"",919,1.43,,,false,,,activities/18691225775.gpx,,,919.0,858.0,1437.4,2.96,1.675,11.6,5.7,48.3,56.0,5.2,0.4,,,,,,,,,130.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.564,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18685842112,"May 27, 2026, 8:20:51 AM",Afternoon Walk,Walk,"",1200,2.00,,,false,,,,,,1200.0,1200.0,2000.0,,1.667,,,,,,0.0,,,,,,,,,181.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18664738556,"May 26, 2026, 5:43:02 PM",Night Walk,Walk,"",2400,4.00,,,false,,,,,,2400.0,2400.0,4000.0,,1.667,,,,,,0.0,,,,,,,,,361.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18656343298,"May 25, 2026, 4:31:03 AM",Morning Walk,Walk,"",4200,7.00,,,false,,,,,,4200.0,4200.0,7000.0,,1.667,,,,,,0.0,,,,,,,,,632.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.667,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18642557028,"May 24, 2026, 4:05:34 AM",Morning Walk,Walk,"",5460,3.00,,,false,,,,,,5460.0,5460.0,3000.0,,0.549,,,,,,0.0,,,,,,,,,271.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18623980450,"May 23, 2026, 2:14:43 PM",Evening Walk,Walk,"",7718,5.01,,,false,,,activities/18623980450.gpx,,,7718.0,3234.0,5013.5,3.35,1.55,28.5,23.0,42.5,54.9,17.6,0.2,,,,,,,,,453.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18613419361,"May 22, 2026, 5:15:44 PM",Night Walk,Walk,"",14335,0.20,,,false,,,activities/18613419361.gpx,,,14335.0,212.0,208.9,2.06,0.985,2.3,2.1,24.0,47.0,25.0,-11.0,,,,,,,,,19.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18600902699,"May 21, 2026, 6:44:20 PM",Night Walk,Walk,"",9288,3.89,,,false,,,activities/18600902699.gpx,,,9288.0,3192.0,3892.8,3.02,1.22,13.4,13.2,31.1,40.6,13.0,0.0,,,,,,,,,352.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18596896483,"May 21, 2026, 3:23:30 PM",Evening Walk,Walk,"",1984,3.06,,,false,,,activities/18596896483.gpx,,,1984.0,1984.0,3063.1,3.107,1.544,0.0,3.2,49.6,52.9,14.1,-0.1,,,,,,,,,277.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.544,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18586817349,"May 20, 2026, 6:14:21 PM",Park 5k,Walk,"",5886,5.52,,,false,,,activities/18586817349.gpx,,,5886.0,3713.0,5528.8,2.54,1.489,9.5,9.5,49.2,52.9,12.7,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.939,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18573979429,"May 19, 2026, 6:25:07 PM",Streak save,Walk,"",10783,0.10,,,false,,,activities/18573979429.gpx,,,10783.0,109.0,100.1,1.68,0.918,0.0,0.0,50.1,50.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1779213600.0,1.0,28.4,29.0,26.0,0.87,1003.9,4.2,7.5,251.0,0.0,1779151555.0,1779199862.0,0.125,,,0.0,1.0,0.3,16196.0,0.0,,,,,,0.009,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18559213425,"May 18, 2026, 5:58:14 PM",Streak save,Walk,"",2726,0.62,,,false,,,activities/18559213425.gpx,,,2726.0,646.0,623.6,2.12,0.965,8.0,4.4,27.2,32.9,10.4,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1779123600.0,2.0,28.3,28.2,24.9,0.82,1004.2,5.7,9.0,254.0,0.0,1779065194.0,1779113432.0,0.125,,,0.0,1.0,0.4,17325.0,0.0,,,,,,0.229,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18546530190,"May 17, 2026, 4:44:57 PM",Night Walk,Walk,"",2320,3.52,,,false,,,activities/18546530190.gpx,,,2320.0,2320.0,3520.2,2.55,1.517,0.0,3.0,49.6,52.9,12.2,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1779033600.0,1.0,28.3,28.3,24.5,0.8,1005.8,4.7,8.4,260.0,0.0,1778978807.0,1779027000.0,0.0,,,0.0,1.0,0.32,16309.0,0.0,,,,,,1.517,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18535569843,"May 16, 2026, 6:23:31 PM",Phone died 🫩,Walk,"",8085,3.45,,,false,,,activities/18535569843.gpx,,,8085.0,2949.0,3457.1,2.32,1.172,12.9,12.9,31.1,42.0,17.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778954400.0,1.0,28.3,28.7,24.7,0.81,1006.0,3.9,7.3,269.0,0.0,1778892432.0,1778940558.0,0.875,,,0.0,1.0,0.33,16770.0,0.0,,,,,,0.428,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18532858704,"May 16, 2026, 5:21:25 PM",Streak save,Walk,"",599,0.54,,,false,,,activities/18532858704.gpx,,,599.0,599.0,548.2,2.2,0.915,0.0,0.0,50.1,50.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778950800.0,1.0,28.2,28.8,24.6,0.81,1005.9,3.3,6.7,266.0,0.0,1778892435.0,1778940569.0,0.875,,,0.0,1.0,0.21,16761.0,0.0,,,,,,0.915,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18520987193,"May 15, 2026, 6:05:05 PM",Park 5k,Walk,"",3499,5.15,,,false,,,activities/18520987193.gpx,,,3499.0,3499.0,5153.8,4.74,1.473,0.0,0.0,49.5,51.7,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778868000.0,2.0,28.3,28.8,24.6,0.8,1003.9,3.9,7.6,246.0,0.0,1778806064.0,1778854138.0,0.875,,,0.0,1.0,0.44,18423.0,0.0,,,,,,1.473,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18507901049,"May 14, 2026, 5:48:43 PM",Night Walk,Walk,"",2528,3.71,,,false,,,activities/18507901049.gpx,,,2528.0,2497.0,3714.4,2.58,1.488,0.0,3.2,49.6,52.9,11.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778778000.0,2.0,28.4,28.4,24.6,0.8,1002.8,5.2,8.3,239.0,0.0,1778719695.0,1778767707.0,0.875,,,0.0,1.0,0.42,17286.0,0.0,,,,,,1.469,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18486316307,"May 13, 2026, 2:38:57 AM",Morning Walk,Walk,"",808,1.38,,,false,,,activities/18486316307.gpx,,,808.0,808.0,1381.8,2.76,1.71,4.3,9.2,45.0,50.9,6.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778637600.0,1.0,28.0,31.5,25.2,0.85,1002.4,1.3,3.1,239.0,0.0,1778633326.0,1778681276.0,0.875,,,0.36,1.0,0.02,14450.0,1.0,,,,,,1.71,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18481163621,"May 12, 2026, 5:31:56 PM",Park 5k,Walk,"",3359,5.01,,,false,,,activities/18481163621.gpx,,,3359.0,3359.0,5016.7,4.0,1.494,0.0,0.0,49.6,51.8,12.1,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778605200.0,1.0,30.1,31.1,25.1,0.75,1002.8,2.6,5.3,243.0,0.0,1778546958.0,1778594845.0,0.875,,,0.4,1.0,0.17,18853.0,0.0,,,,,,1.494,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18466132904,"May 11, 2026, 4:07:32 PM",Park 5k,Walk,"",3219,5.01,,,false,,,activities/18466132904.gpx,,,3219.0,3219.0,5015.1,2.52,1.558,0.0,0.0,48.5,50.7,11.9,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778515200.0,1.0,29.6,30.4,25.1,0.77,1005.2,3.2,5.5,236.0,0.0,1778460593.0,1778508413.0,0.875,,,0.52,1.0,0.2,19470.0,0.0,,,,,,1.558,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18456530257,"May 10, 2026, 5:21:19 PM",Park 5k,Walk,"",5092,5.21,,,false,,,activities/18456530257.gpx,,,5092.0,3261.0,5215.1,2.63,1.599,0.0,0.0,49.6,51.9,13.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1778432400.0,1.0,28.1,28.6,24.7,0.82,1006.7,3.6,6.5,260.0,0.0,1778374227.0,1778421982.0,0.75,,,0.0,1.0,0.17,20187.0,0.0,,,,,,1.024,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
